Wavelength (nm),BLANK,ELA_FISH905,ELA_FISH923,ELA_FISH110,ELA_FISH104,ELA_FISH937,ELA_FISH121,ELA_PREFILTER1,ELA_FISH915
418.980011,0.000188853,0.005726234,0.004956083,0.006538982,0.005530553,0.005584329,0.005359647,0.004562312,0.005101083
418.0545044,0.000233632,0.005862072,0.005163686,0.006791672,0.005609738,0.00569059,0.005528325,0.004688732,0.005118789
416.9745483,0.000236533,0.00589222,0.005247075,0.006871666,0.005780454,0.005919956,0.005632657,0.004813043,0.005136182
416.0487366,0.000230084,0.006021836,0.005396339,0.007154496,0.005915889,0.006021416,0.00567606,0.004887018,0.005161512
414.9684143,0.000193256,0.006176645,0.005478567,0.007298942,0.006101531,0.006085675,0.005929823,0.005010233,0.00513516
414.0422668,0.000116839,0.006220154,0.005399379,0.007314158,0.005958112,0.006080031,0.005797505,0.00510014,0.005089873
412.9616089,0.000170648,0.006263038,0.005530972,0.007390061,0.006012151,0.006143142,0.005904815,0.00528622,0.005175003
412.0351563,0.000167152,0.006230816,0.005626652,0.007465478,0.006301724,0.00617654,0.006034593,0.00526683,0.005217076
410.9541016,9.32E-05,0.006499145,0.005653558,0.007633236,0.006249409,0.006414728,0.006138496,0.005358677,0.005365203
410.0273438,0.000136026,0.006581871,0.005766629,0.007678526,0.006371277,0.006446307,0.006319715,0.005524602,0.005367405
408.9459534,5.66E-05,0.006575011,0.005728699,0.007679817,0.006419956,0.006584709,0.006331902,0.00554631,0.005564978
408.0188904,4.36E-05,0.006655386,0.005935386,0.00771523,0.00650779,0.006592278,0.00640745,0.00565264,0.005540464
406.9371338,0.000100475,0.006833849,0.006137314,0.008088505,0.006917428,0.006697208,0.006708723,0.00585302,0.005775233
406.0097656,5.69E-05,0.006980004,0.00610854,0.007891995,0.006949754,0.006854467,0.006611753,0.005930479,0.005856247
404.9276428,1.77E-05,0.007017964,0.006255055,0.007888779,0.007051087,0.006929843,0.006711536,0.006117282,0.005962311
403.9999695,0.00015682,0.007229661,0.006468087,0.007954368,0.00717026,0.00705406,0.006849681,0.006185625,0.006031443
403.0721436,0.000142888,0.007302627,0.006459443,0.007976172,0.007290308,0.007086107,0.006950964,0.006275749,0.006213905
401.9895325,0.000190563,0.007485256,0.006700336,0.00803041,0.007484887,0.007327084,0.007203078,0.00660032,0.006471845
401.0614014,0.000162698,0.007491287,0.006722314,0.007947066,0.007468059,0.007351621,0.007160417,0.006576194,0.006524029
399.9784241,7.27E-05,0.007761397,0.006856676,0.007900588,0.007673467,0.007478724,0.007424924,0.006729491,0.006761935
399.0500183,5.62E-05,0.007717575,0.007039511,0.007996581,0.007842282,0.007593668,0.007542803,0.006832061,0.006747842
397.9666748,0.000114949,0.007864475,0.007106525,0.007930773,0.008115432,0.007780872,0.007683058,0.006973849,0.006947018
397.0379639,4.57E-05,0.008128198,0.007303812,0.007969871,0.008360413,0.007911291,0.007859809,0.007373026,0.007082581
395.9542847,3.26E-05,0.008137614,0.007353043,0.008050082,0.00827872,0.007998558,0.00788298,0.007337852,0.007137154
395.0252686,4.67E-05,0.008248827,0.007550258,0.00795226,0.008501512,0.008151909,0.008229173,0.007506904,0.007396671
393.9412231,3.85E-05,0.008410502,0.007654603,0.0080307,0.008555102,0.008320303,0.00830967,0.007621777,0.007457735
393.0119019,2.94E-05,0.008518433,0.00780077,0.00817412,0.008830287,0.008578547,0.008594943,0.00779679,0.007597224
391.9275513,-6.51E-05,0.008698589,0.007854327,0.008186094,0.008723547,0.008596369,0.008682216,0.007744269,0.007550916
390.9979248,-0.000113262,0.008868648,0.007962304,0.008328747,0.00898647,0.00880078,0.008761079,0.008011214,0.007653259
390.0681763,0.000147057,0.009082914,0.008200893,0.008467328,0.009318312,0.009079874,0.009076253,0.008222578,0.007951073
388.9833069,-9.52E-05,0.009046121,0.008231204,0.008520255,0.009457526,0.009086218,0.009092483,0.008255502,0.007942373
388.0532837,-0.000141625,0.009208595,0.00836445,0.008801441,0.009638839,0.009280387,0.009323522,0.0083787,0.008194061
386.9680786,-0.000102238,0.009446177,0.008555789,0.008910869,0.009725395,0.009442182,0.009625818,0.008585913,0.008221523
386.0377502,6.17E-05,0.009769632,0.008899349,0.009320533,0.010197598,0.00972566,0.009976212,0.0088659,0.008778592
384.952179,-0.0001129,0.009862966,0.008867538,0.009534837,0.010249305,0.009900146,0.009931451,0.009173245,0.008847327
384.0215759,-1.59E-05,0.009990091,0.009085584,0.009579558,0.010414748,0.010063656,0.01021008,0.009289723,0.008896337
382.9356689,-0.000221683,0.01015639,0.009209785,0.009629391,0.010682704,0.010085778,0.010428457,0.009329737,0.008958274
382.0047607,2.03E-05,0.010513233,0.009576329,0.009919268,0.011056655,0.010557923,0.010865326,0.009819726,0.009427156
381.0737305,0.000126808,0.01070109,0.009741517,0.010267566,0.011345414,0.010699233,0.011222406,0.010035787,0.009712609
379.9873657,7.69E-05,0.01086254,0.009962466,0.010365885,0.011333085,0.011029226,0.011762462,0.01013143,0.009941435
379.0560303,2.68E-05,0.011115634,0.010083076,0.01066485,0.011761717,0.01123893,0.012419229,0.010304675,0.010046674
377.9693298,1.22E-05,0.011036846,0.010274458,0.010802639,0.011912013,0.011352163,0.013055332,0.010539383,0.009967604
377.0377197,9.10E-05,0.011554871,0.010507955,0.010968055,0.012103298,0.011696002,0.013512718,0.010845367,0.010274961
375.9506836,-8.55E-05,0.011755493,0.010572696,0.01116174,0.012205495,0.011652126,0.01387225,0.010779897,0.010247741
375.0187683,-8.24E-05,0.011881418,0.010686737,0.011362765,0.012412678,0.011956846,0.014054213,0.011038705,0.010516283
373.9313965,4.49E-05,0.012188962,0.01116923,0.011800788,0.012826139,0.01243151,0.014562306,0.01141833,0.010782524
372.9992371,0.000251192,0.01245948,0.011460774,0.012037797,0.013309201,0.01275741,0.015055505,0.012024544,0.011211861
372.066925,4.31E-05,0.012677019,0.011630003,0.01207881,0.013401323,0.012729901,0.015512347,0.01203133,0.011413335
370.9790955,-0.000148198,0.012826192,0.011774616,0.01239872,0.013757477,0.012896532,0.015538665,0.011982339,0.011552345
370.0465088,-3.40E-05,0.012897786,0.012003521,0.01265551,0.013881497,0.013195323,0.015920904,0.012291871,0.011818717
368.958313,-6.98E-05,0.01324656,0.012131087,0.012898265,0.014116703,0.013501663,0.016106684,0.012709935,0.01206308
368.0254822,-7.08E-05,0.013516404,0.012492941,0.013267591,0.014438492,0.013975479,0.016572459,0.013149188,0.01263872
366.9369812,4.69E-05,0.013874014,0.012831738,0.013639527,0.014829084,0.01416508,0.017043527,0.013510555,0.012826379
366.0038452,-0.000278547,0.014050711,0.012960029,0.013619441,0.014873603,0.01428352,0.016799441,0.013515095,0.012773592
365.0705872,0.000207215,0.014470553,0.013298685,0.014173077,0.015274964,0.014887319,0.016900191,0.014046379,0.013333651
363.9815979,-0.000165069,0.01438203,0.013252485,0.014141172,0.015582534,0.014736472,0.016569017,0.014104589,0.013317369
363.0480652,-9.16E-05,0.014856754,0.013744785,0.014523547,0.015961722,0.015235095,0.016807431,0.014527482,0.013677246
361.9588013,4.30E-05,0.015147462,0.013883688,0.014728678,0.015985463,0.01533594,0.016840423,0.014593386,0.013896732
361.0249939,-4.95E-05,0.015699185,0.014024964,0.015003571,0.016253358,0.015614866,0.016756957,0.015133443,0.014047636
359.9353943,5.06E-05,0.015956324,0.01468463,0.015751874,0.016829658,0.016155632,0.017171992,0.015407573,0.01441695
359.0013123,8.27E-05,0.016208349,0.014840923,0.015888575,0.017246971,0.016398873,0.017411117,0.0157333,0.014801872
358.0671082,-0.000146956,0.016299851,0.014871702,0.015883205,0.017373772,0.016552694,0.017290555,0.015944133,0.014814594
356.9770508,5.41E-06,0.016721444,0.015406983,0.016362075,0.017516995,0.016807593,0.01759783,0.016317589,0.015069976
356.042572,-7.20E-06,0.016802697,0.015471116,0.016546106,0.018069904,0.01710373,0.017944789,0.016685586,0.015357608
354.952179,-6.94E-05,0.017114285,0.015771711,0.016948855,0.01812334,0.017367143,0.018199537,0.016981935,0.01568421
354.0174561,0.000107414,0.017714161,0.016051777,0.017178563,0.018534902,0.017759329,0.018614089,0.017246621,0.016167266
352.9267578,0.000110547,0.01796014,0.016604839,0.017592087,0.018942175,0.018241001,0.018884288,0.017534783,0.016311515
351.9917603,-1.98E-05,0.017937182,0.01664158,0.017906077,0.019128738,0.018418159,0.019307775,0.017645303,0.016585691
351.0566406,-8.01E-05,0.018359423,0.016990576,0.018324373,0.019512203,0.018675482,0.019511255,0.01806243,0.017009689
349.9655151,3.15E-05,0.018871229,0.017218314,0.018588204,0.020078829,0.019136908,0.01988679,0.018505348,0.017370619
349.0301208,-4.80E-05,0.019094709,0.017570335,0.018957751,0.020189727,0.019471509,0.020025477,0.01863095,0.01746013
347.9386597,0.000150139,0.019372595,0.017957065,0.019383503,0.020686401,0.019966008,0.020585664,0.01901035,0.017968638
347.0030212,-0.000134276,0.019679263,0.018300748,0.019640043,0.02102573,0.020151682,0.020923285,0.01945984,0.0181784
346.0672607,-0.000175006,0.020073976,0.018854089,0.019809484,0.021158803,0.020457217,0.021156438,0.019734954,0.01856778
344.9753723,-0.000213248,0.020498708,0.019333133,0.020199271,0.021627365,0.021006767,0.021501385,0.019933267,0.018856198
344.0393372,-0.000148664,0.020875724,0.019931966,0.020617258,0.021906825,0.021273701,0.021850662,0.020256929,0.019209117
342.9471436,-0.000156789,0.021124423,0.02049271,0.020943522,0.022309372,0.021729188,0.022084804,0.020743173,0.019456835
342.0108643,-0.000181112,0.021525973,0.021067275,0.02144862,0.02292466,0.022023827,0.022589134,0.021311926,0.020097535
341.0744629,-0.000158963,0.02180692,0.021467958,0.021718385,0.023290269,0.022170689,0.022888448,0.021570234,0.020257309
339.9818115,-0.000169831,0.02241757,0.02188205,0.022221062,0.023686858,0.022785643,0.023392837,0.022089599,0.02091269
339.045166,-0.000284963,0.022603476,0.021957628,0.022495886,0.023859307,0.023097597,0.023678247,0.022284465,0.020865973
337.95224,-0.000330748,0.022991249,0.022264276,0.022851912,0.024324168,0.023378659,0.02386144,0.022751817,0.021359997
337.0153198,-0.000175678,0.023482697,0.022556985,0.023591135,0.025081424,0.023953695,0.024601012,0.023277132,0.021771563
335.9220886,6.04E-05,0.023984578,0.022574028,0.023954241,0.025397392,0.024477452,0.024929954,0.023777243,0.022261905
334.9849243,-3.53E-05,0.024393138,0.023066942,0.02427919,0.025778027,0.024970915,0.02531416,0.024256086,0.022697182
334.0476379,-0.000191514,0.024683943,0.023288084,0.02487414,0.026178159,0.025083426,0.025588257,0.024575481,0.022928726
332.9539795,-0.0002489,0.025041385,0.02362795,0.025095219,0.026344312,0.025557563,0.026201613,0.024853555,0.023286117
332.016449,-0.000308865,0.025494723,0.023968903,0.025469715,0.026939593,0.025872888,0.026535183,0.025156328,0.023598349
330.9225159,-0.000342285,0.025831155,0.02425543,0.026057312,0.027561868,0.026470166,0.027057409,0.025697853,0.024112403
329.9847412,-0.000263698,0.026490223,0.024797751,0.026414456,0.02798151,0.026792102,0.027454834,0.026257982,0.024600547
329.0468445,-0.000301726,0.026804022,0.025077639,0.026919296,0.028382933,0.027260555,0.027766326,0.026695553,0.024992988
327.9524536,-0.000273839,0.027210312,0.025535077,0.027570996,0.02907099,0.027807748,0.028344855,0.027199922,0.025519896
327.0143127,-0.000558105,0.027792763,0.026037246,0.028111788,0.029429706,0.028302358,0.028738094,0.02775435,0.025759788
326.0760498,-0.000440149,0.028130319,0.026075095,0.028122779,0.029869737,0.028539564,0.029162226,0.028064454,0.026311224
324.9812927,-0.000240466,0.028735578,0.026818672,0.028918566,0.030413233,0.0291635,0.029845225,0.028622616,0.027019668
324.0427856,-0.000378702,0.029100856,0.027055454,0.029322546,0.030594429,0.029629227,0.030208107,0.029014032,0.027199481
322.9477234,-0.000241863,0.029728398,0.027715636,0.030004216,0.031326007,0.030207995,0.030644622,0.029589349,0.027881082
322.0089722,-0.000291326,0.030259671,0.028198984,0.030466959,0.032044776,0.030815048,0.031205053,0.030373838,0.028455367
321.0700989,-0.000218319,0.030836919,0.028813964,0.031157048,0.032607548,0.031171817,0.03185701,0.030873938,0.02901727
319.9746094,-0.000556089,0.03140077,0.029268075,0.031787988,0.033136323,0.031747941,0.03259103,0.031527042,0.029438376
319.0355225,-0.000310107,0.031668827,0.029765267,0.032172177,0.033548746,0.032274999,0.033054944,0.031677347,0.029835854
317.9397583,-0.000495796,0.032351602,0.030458296,0.032857895,0.034215074,0.032892406,0.033733357,0.032445565,0.030669011
317.0004272,-0.000258731,0.033036482,0.031028384,0.033557165,0.034978203,0.033624314,0.034638926,0.033168647,0.031351019
316.0609741,-0.000160619,0.033667419,0.031771112,0.034271065,0.035847269,0.034421206,0.035332792,0.033884961,0.032023065
314.9648132,-0.000260231,0.034499813,0.032541167,0.034977641,0.036276013,0.034809303,0.035845779,0.034573697,0.032594487
314.025116,-0.000372133,0.034524642,0.032430056,0.035092633,0.036323152,0.035001155,0.03602276,0.034446761,0.032720491
312.9286804,-0.000340681,0.035566058,0.033621881,0.036334183,0.037519515,0.036089025,0.0372498,0.035573814,0.033614583
311.9887695,-0.000340629,0.036376573,0.034216363,0.036940563,0.038213167,0.036712304,0.037802786,0.036098592,0.034233756
311.0487366,-0.00013971,0.03700858,0.034661245,0.037569556,0.039014056,0.037427437,0.038225774,0.036880031,0.035067964
309.9519043,-0.000453441,0.037755456,0.03527759,0.038332015,0.039771684,0.038027521,0.039039373,0.037754778,0.035763051
309.0116272,-0.000461612,0.038037974,0.035909459,0.03892101,0.040196482,0.03853403,0.039645262,0.03828517,0.036318451
308.0712585,-0.00038853,0.03881878,0.036643043,0.039851263,0.04096457,0.039409485,0.040314995,0.038691394,0.0368862
306.9740295,-0.000580338,0.039599519,0.037391718,0.040690944,0.041688479,0.040063351,0.041345179,0.039496709,0.037922934
306.0334167,-0.000505673,0.040349819,0.03799133,0.041385498,0.042503063,0.040888056,0.042157345,0.040310707,0.038545202
304.9359131,-0.000345802,0.041223254,0.039163549,0.042570151,0.043695867,0.041923735,0.043200951,0.041348625,0.039525174
303.9950867,-0.000486229,0.042050447,0.039772674,0.043357011,0.044385329,0.042480566,0.043939259,0.041908454,0.040063664
303.0541382,-0.000472162,0.042878021,0.040447805,0.044087794,0.04504174,0.043442372,0.04470209,0.042699568,0.041046873
301.9562683,-0.000413875,0.043839652,0.041610129,0.045131687,0.046086781,0.04433937,0.045740187,0.04365465,0.041924704
301.0151062,-0.00082224,0.044594165,0.041947056,0.045750801,0.046628546,0.044858925,0.046399489,0.044576894,0.042551707
300.073822,-0.000302657,0.045332201,0.042901397,0.046655495,0.047717143,0.045948122,0.047581252,0.045366369,0.043746166
298.9755554,-0.000413409,0.046930972,0.044023331,0.047980517,0.0490597,0.047186598,0.049115378,0.046749145,0.044776812
298.0340576,-0.000592953,0.047632091,0.044919722,0.048988931,0.04999987,0.048085589,0.050383512,0.047815327,0.045727648
296.9355164,-0.000537112,0.048764188,0.046019375,0.049962927,0.051019598,0.04912984,0.05161554,0.048513476,0.046586096
295.9938049,-0.00068125,0.049729779,0.046776909,0.051022395,0.051752463,0.049893782,0.052751154,0.049342103,0.047527909
295.0519714,-0.000669516,0.051088281,0.048001651,0.051976483,0.053232647,0.051192302,0.053829465,0.050477624,0.048731171
293.953064,-0.000739088,0.051410761,0.04844271,0.052109551,0.053257726,0.05141481,0.054564949,0.050751351,0.048986759
293.0110168,-0.000516687,0.053017162,0.050028887,0.054174747,0.05465392,0.052972797,0.055796195,0.052265666,0.050642546
292.0688782,-0.000542335,0.054725148,0.051608719,0.055648398,0.056704234,0.05465031,0.057869695,0.054021232,0.052044004
290.969574,-0.000620199,0.056033473,0.052860398,0.057239067,0.058114,0.055887569,0.058783595,0.055411004,0.05345076
290.0272217,-0.000544558,0.057326581,0.053717665,0.058118615,0.059049025,0.057123933,0.059704326,0.056410462,0.054396737
288.9276733,-0.000533544,0.058426514,0.054860882,0.059444848,0.060564183,0.058080234,0.060756832,0.057374585,0.055547189
287.9850769,-0.000441132,0.059645642,0.056163106,0.060784489,0.061429653,0.059180245,0.062201459,0.059004661,0.057114396
287.0424194,-0.000775937,0.061292,0.057918791,0.062399168,0.063200668,0.060900152,0.063819863,0.060385276,0.058591615
285.9425049,-0.000507896,0.062877394,0.05933705,0.063960902,0.064577311,0.062397346,0.065335482,0.061815951,0.059906963
284.9996033,-0.000746376,0.063603677,0.059764888,0.064243771,0.065336838,0.062878139,0.066155657,0.062721938,0.060681362
284.0566101,-0.000818157,0.064539857,0.061029814,0.065617472,0.066465959,0.064311184,0.067338295,0.063917145,0.061885856
282.9563293,-0.000707301,0.066718981,0.063640118,0.068189614,0.068862505,0.06612204,0.069893196,0.066210009,0.063919634
282.0131226,-0.000634726,0.067964606,0.064457245,0.069082871,0.069820195,0.067449488,0.070900977,0.067381129,0.064954728
281.0698242,-0.00078617,0.068605527,0.065358862,0.070206881,0.070505299,0.06798771,0.071906649,0.06816408,0.065822437
279.9691772,-0.000779813,0.0703943,0.067163795,0.071652144,0.072311766,0.06965971,0.0737698,0.069780916,0.067448251
279.0256653,-0.000590782,0.071647748,0.068403184,0.073089518,0.07388293,0.071174897,0.075266823,0.071423598,0.06895937
277.9247742,-0.000920771,0.072950475,0.069772072,0.074818648,0.075230032,0.072550789,0.076975018,0.072685964,0.070579723
276.9810486,-0.000715468,0.074397504,0.071520582,0.076166965,0.077022493,0.07415849,0.078520738,0.074078411,0.072076581
276.0372314,-0.000651475,0.075640582,0.072770558,0.077564575,0.078196153,0.075535961,0.080122218,0.075192049,0.07331112
274.9359741,-0.001055434,0.077157401,0.073897444,0.07936357,0.079609238,0.076871343,0.081556208,0.07681758,0.074733779
273.9919739,-0.001043193,0.078364939,0.075446606,0.080416434,0.081154577,0.078617394,0.08299242,0.078212455,0.076177761
273.0478516,-0.000853295,0.079950348,0.077041872,0.082211077,0.082558215,0.079939552,0.084850974,0.079595588,0.077552378
271.9462585,-0.001102636,0.081775591,0.078930087,0.083964922,0.084896483,0.081709251,0.086857967,0.081418149,0.07958132
271.0019226,-0.000821051,0.083017901,0.080098838,0.085098155,0.085395396,0.082811862,0.087731287,0.082409315,0.080737107
270.0574951,-0.00096556,0.083889581,0.080931053,0.086027078,0.086395025,0.084169716,0.089003041,0.083743714,0.081768431
268.9555664,-0.001040972,0.085415654,0.082756549,0.087724254,0.088071235,0.085299172,0.090730771,0.08528474,0.083109915
268.0109253,-0.001073716,0.087021872,0.084201135,0.089330688,0.089654699,0.087032281,0.092285052,0.086761802,0.084629565
267.0662231,-0.000939369,0.088444568,0.085525014,0.090841219,0.091109656,0.088149391,0.094075285,0.088134803,0.086093634
265.9639282,-0.000883004,0.089529626,0.086765468,0.092185624,0.092374861,0.089628413,0.095109716,0.089011937,0.087535009
265.0190125,-0.001082289,0.090889983,0.088033028,0.093356781,0.093536325,0.090857178,0.096611805,0.090399899,0.088707931
264.0740051,-0.001126286,0.092125997,0.089300357,0.094616108,0.095004745,0.092295744,0.097970136,0.091864869,0.090092659
262.971405,-0.001206266,0.093357295,0.090516895,0.095939331,0.096018858,0.093649834,0.099116459,0.093079582,0.091350526
262.0261841,-0.001038597,0.094324812,0.091557324,0.097010359,0.097215243,0.094411962,0.100270711,0.094022855,0.092341274
260.9233398,-0.000862853,0.096051604,0.09330903,0.098764941,0.099103063,0.096127242,0.102038078,0.096000679,0.093821041
259.9779358,-0.000899899,0.09664809,0.093850859,0.099486984,0.099547856,0.096677065,0.102579966,0.096541159,0.094665423
259.0324402,-0.000962409,0.097528897,0.094794296,0.100179158,0.100603387,0.097814597,0.10353864,0.097329721,0.095208108
257.9292603,-0.001092721,0.098784402,0.096020892,0.101318263,0.101783454,0.098889612,0.104971908,0.098608792,0.096476667
256.9835815,-0.001234506,0.099274777,0.096387036,0.10182593,0.102163009,0.099364057,0.105413847,0.099059157,0.097146638
256.0378113,-0.001252264,0.100244269,0.097501189,0.102989063,0.103226796,0.100407198,0.106549315,0.10024707,0.097984664
254.9342804,-0.00127472,0.10114979,0.098526485,0.103942059,0.104615949,0.10161788,0.107546777,0.101180762,0.099115416
253.9883118,-0.001016387,0.10237778,0.099434257,0.104988821,0.105445296,0.102522537,0.108437896,0.10244453,0.099759057
253.0422668,-0.001592068,0.102535389,0.099659793,0.105445594,0.105759993,0.102966547,0.108725175,0.102875248,0.100170806
251.9384155,-0.001370878,0.104013227,0.101046875,0.106692359,0.107252717,0.104264461,0.110165991,0.10383457,0.101540066
250.9921722,-0.001437912,0.104611367,0.101971783,0.107521705,0.108058333,0.105056308,0.110808484,0.104750551,0.102347538
250.0458527,-0.00154332,0.105564408,0.102813184,0.108255908,0.109173052,0.105946153,0.111725278,0.10550569,0.103084326
248.947998,-0.001553792,0.106736079,0.103792556,0.109341636,0.110251531,0.107019723,0.112745985,0.106883422,0.10423135
248.0071259,-0.001873617,0.10760995,0.1045537,0.110300519,0.11105074,0.107988887,0.113409922,0.107580632,0.105106257
247.0661621,-0.001586394,0.108499236,0.105310775,0.111034155,0.11201109,0.108787857,0.114151359,0.108333305,0.105753526
245.968277,-0.001764268,0.109150484,0.105728261,0.111335471,0.112519354,0.109091945,0.114285246,0.108777583,0.106326453
245.0271301,-0.001827478,0.110611208,0.10719645,0.112635888,0.114024349,0.110466167,0.115910396,0.109993115,0.107730255
243.9290314,-0.001816239,0.112058431,0.108782306,0.114326403,0.115624979,0.11216151,0.117506027,0.111669034,0.109127224
242.9877014,-0.001849853,0.113385014,0.109795548,0.115471602,0.116716236,0.112805791,0.118392646,0.112651393,0.10986425
242.0462952,-0.002024991,0.114168331,0.110616989,0.116346389,0.117471449,0.114063226,0.119671702,0.113306649,0.110765353
240.947876,-0.002084453,0.116018921,0.112518214,0.11809241,0.11919421,0.115504526,0.120886698,0.115106762,0.112689108
240.0062866,-0.00208672,0.117224336,0.113533393,0.118998677,0.120017193,0.116320469,0.1218578,0.116037048,0.113487504
239.064621,-0.002144887,0.119506702,0.115948059,0.121261284,0.12264166,0.118562058,0.124095812,0.11829032,0.115781687
237.9658966,-0.002115624,0.121615641,0.118078306,0.123393267,0.124829508,0.120444179,0.126163319,0.120248221,0.117684662
237.0240479,-0.00234004,0.123312935,0.119917691,0.125399336,0.126934424,0.122185551,0.128207907,0.121976875,0.119519889
235.9251099,-0.002474624,0.125525296,0.121970296,0.127528235,0.128969714,0.124199823,0.130050048,0.123942167,0.121230386
234.9830933,-0.00239426,0.12766555,0.124056786,0.129459158,0.131095678,0.126164287,0.132155985,0.125971392,0.12319418
234.0409851,-0.002543959,0.130120561,0.12659587,0.132045284,0.133596838,0.12829712,0.134708658,0.128246442,0.125546485
232.9417572,-0.002617606,0.13246277,0.128807128,0.134373128,0.135988757,0.130704433,0.13690953,0.130309358,0.127300665
231.9994812,-0.002640351,0.135800302,0.131891504,0.137342125,0.139186904,0.133243233,0.140337214,0.133202031,0.1299707
231.0571136,-0.002740168,0.137640476,0.133678839,0.139522642,0.141226307,0.134979218,0.142516047,0.134765744,0.131689355
229.9575958,-0.002794492,0.140698329,0.136444747,0.142789736,0.144687221,0.13786763,0.146267965,0.137833282,0.134926975
